Id_vente;Id_bien;Date mutation;Valeur fonciere;Id_codedep_codecommune
19000;19000;19/05/2020;180000;78401
19001;19001;15/05/2020;474000;78466
19002;19002;25/05/2020;185500;78005
19003;19003;15/05/2020;117500;78401
19004;19004;04/06/2020;782100;78133
19005;19005;14/05/2020;192200;78481
19006;19006;27/05/2020;180000;78123
19007;19007;29/05/2020;173000;78138
19008;19008;29/05/2020;114000;78015
19009;19009;26/05/2020;457000;78672
19010;19010;25/02/2020;68000;78382
19011;19011;29/05/2020;198000;78123
19012;19012;28/05/2020;127300;78642
19013;19013;27/05/2020;88064;78498
19014;19014;26/05/2020;314000;78498
19015;19015;29/05/2020;330000;78367
19016;19016;03/06/2020;72000;78382
19017;19017;26/05/2020;301680;78642
19018;19018;29/05/2020;435000;78466
19019;19019;26/05/2020;385000;78367
19020;19020;09/06/2020;199000;78172
19021;19021;19/05/2020;171500;78401
19022;19022;29/05/2020;142000;78498
19023;19023;09/06/2020;196452;78551
19024;19024;09/06/2020;145000;78015
19025;19025;10/06/2020;292000;78015
19026;19026;27/05/2020;310000;78172
19027;19027;20/05/2020;307000;78643
19028;19028;11/06/2020;189950;78498
19029;19029;02/06/2020;365000;78466
19030;19030;06/06/2020;480750;78672
19031;19031;10/06/2020;110000;78123
19032;19032;05/06/2020;188000;78123
19033;19033;03/06/2020;135500;78498
19034;19034;08/06/2020;195000;78498
19035;19035;03/06/2020;210150;78498
19036;19036;03/06/2020;95000;78498
19037;19037;08/06/2020;342500;78133
19038;19038;02/06/2020;253100;78624
19039;19039;02/06/2020;150000;78401
19040;19040;02/06/2020;59700;78401
19041;19041;12/06/2020;61000;78401
19042;19042;29/05/2020;69000;78401
19043;19043;08/06/2020;195200;78481
19044;19044;15/06/2020;648500;78551
19045;19045;10/06/2020;265000;78206
19046;19046;12/06/2020;403870;78551
19047;19047;22/05/2020;293000;78172
19048;19048;29/05/2020;158000;78401
19049;19049;15/06/2020;569000;78551
19050;19050;12/06/2020;286000;78481
19051;19051;17/06/2020;180000;78551
19052;19052;18/05/2020;104000;78401
19053;19053;02/06/2020;118000;78498
19054;19054;04/06/2020;262750;78672
19055;19055;20/05/2020;494100;78624
19056;19056;08/06/2020;244000;78133
19057;19057;26/05/2020;139000;78138
19058;19058;12/05/2020;206000;78624
19059;19059;17/06/2020;138000;78466
19060;19060;03/06/2020;237000;78238
19061;19061;11/06/2020;86000;78624
19062;19062;05/06/2020;296000;78466
19063;19063;12/06/2020;430000;78672
19064;19064;10/06/2020;115000;78624
19065;19065;09/06/2020;425900;78466
19066;19066;12/06/2020;180000;78498
19067;19067;04/06/2020;248900;78123
19068;19068;05/06/2020;605000;78551
19069;19069;02/06/2020;156000;78551
19070;19070;29/05/2020;197000;78005
19071;19071;05/06/2020;149000;78172
19072;19072;02/06/2020;140000;78005
19073;19073;10/06/2020;150000;78481
19074;19074;29/05/2020;159000;78172
19075;19075;28/05/2020;154000;78172
19076;19076;27/05/2020;391300;78551
19077;19077;11/06/2020;315000;78015
19078;19078;15/06/2020;151500;78498
19079;19079;05/06/2020;246400;78498
19080;19080;29/05/2020;140400;78498
19081;19081;16/06/2020;126000;78123
19082;19082;08/06/2020;460000;78123
19083;19083;17/06/2020;380200;78367
19084;19084;19/06/2020;131000;78481
19085;19085;12/06/2020;271900;78172
19086;19086;16/06/2020;121000;78440
19087;19087;15/06/2020;268420;78401
19088;19088;24/06/2020;115000;78172
19089;19089;02/06/2020;135000;78172
19090;19090;18/06/2020;1289550;78551
19091;19091;02/06/2020;162000;78172
19092;19092;17/06/2020;622500;78551
19093;19093;19/06/2020;210000;78005
19094;19094;30/05/2020;382850;78367
19095;19095;12/06/2020;240700;78172
19097;19097;26/05/2020;551250;78481
19098;19098;17/06/2020;147500;78440
19099;19099;15/06/2020;171875;78172
19100;19100;02/06/2020;221450;78551
19101;19101;19/06/2020;147000;78172
19102;19102;26/06/2020;285000;78172
19103;19103;09/06/2020;230000;78090
19104;19104;05/06/2020;157000;78005
19105;19105;29/06/2020;80900;78401
19106;19106;30/06/2020;231275;78481
19107;19107;16/06/2020;350000;78551
19108;19108;30/06/2020;1020000;78551
19109;19109;15/06/2020;500000;78123
19110;19110;23/06/2020;125000;78498
19111;19111;29/06/2020;227000;78401
19112;19112;16/06/2020;339900;78624
19113;19113;30/06/2020;160000;78238
19114;19114;09/06/2020;117516;78498
19115;19115;25/06/2020;129000;78172
19116;19116;12/06/2020;355500;78172
19117;19117;16/06/2020;189000;78172
19118;19118;30/06/2020;80000;78643
19119;19119;25/06/2020;255000;78123
19120;19120;08/06/2020;132000;78642
19121;19121;29/06/2020;164000;78123
19122;19122;10/06/2020;179500;78551
19123;19123;17/06/2020;110000;78624
19124;19124;12/06/2020;295000;78466
19125;19125;30/06/2020;150000;78642
19126;19126;30/06/2020;264100;78481
19127;19127;26/06/2020;162000;78123
19128;19128;17/06/2020;85000;78133
19129;19129;23/06/2020;79000;78624
19130;19130;25/06/2020;328800;78551
19131;19131;25/06/2020;210000;78498
19132;19132;19/06/2020;510000;78551
19133;19133;05/06/2020;326500;78498
19134;19134;22/06/2020;330000;78643
19135;19135;25/06/2020;315000;78642
19136;19136;26/06/2020;258950;78005
19137;19137;22/06/2020;279000;78551
19138;19138;30/06/2020;692000;78551
19139;19139;26/06/2020;195000;78551
19140;19140;26/06/2020;114000;78440
19141;19141;26/06/2020;447820;78481
19142;19142;23/06/2020;623200;78551
19143;19143;26/06/2020;265000;78401
19144;19144;30/06/2020;304645;78015
19145;19145;25/06/2020;302000;78551
19146;19146;30/06/2020;307200;78123
19147;19147;26/06/2020;189550;78498
19148;19148;29/06/2020;165000;78440
19149;19149;08/01/2020;97000;78217
19150;19150;17/01/2020;420000;78361
19151;19151;11/01/2020;174000;78118
19152;19152;18/01/2020;110000;78402
19153;19153;07/01/2020;192500;78362
19154;19154;21/01/2020;126000;78310
19155;19155;15/01/2020;225000;78246
19156;19156;17/01/2020;118700;78335
19157;19157;22/01/2020;124000;78361
19158;19158;22/01/2020;65000;78314
19159;19159;21/01/2020;131000;78361
19160;19160;17/01/2020;92000;78402
19161;19161;24/01/2020;66000;78362
19162;19162;31/01/2020;115000;78255
19164;19164;28/01/2020;80000;78361
19165;19165;07/02/2020;225000;78217
19166;19166;31/01/2020;148000;78362
19167;19167;31/01/2020;137000;78484
19168;19168;01/02/2020;150000;78057
19169;19169;08/02/2020;157000;78361
19170;19170;30/01/2020;130400;78335
19171;19171;15/02/2020;71500;78361
19172;19172;15/02/2020;100000;78361
19173;19173;21/02/2020;83000;78335
19174;19174;05/02/2020;190000;78267
19175;19175;21/02/2020;131250;78591
19176;19176;05/03/2020;87000;78520
19177;19177;18/02/2020;165000;78089
19178;19178;15/02/2020;213000;78362
19179;19179;29/02/2020;134000;78089
19180;19180;21/02/2020;135000;78337
19181;19181;24/02/2020;153000;78291
19182;19182;06/03/2020;159000;78327
19183;19183;04/03/2020;190000;78310
19184;19184;09/03/2020;122500;78314
19185;19185;27/02/2020;135000;78089
19186;19186;09/03/2020;128000;78327
19187;19187;19/03/2020;125500;78361
19188;19188;20/03/2020;93000;78089
19189;19189;03/04/2020;145000;78327
19190;19190;27/03/2020;152000;78361
19191;19191;19/03/2020;158000;78362
19192;19192;10/04/2020;255000;78361
19193;19193;21/04/2020;75000;78362
19194;19194;11/05/2020;125000;78335
19195;19195;15/05/2020;145000;78361
19196;19196;20/05/2020;116000;78335
19197;19197;14/05/2020;121000;78310
19198;19198;27/02/2020;183000;78361
19199;19199;20/05/2020;79000;78361
19200;19200;22/05/2020;175500;78402
19201;19201;25/05/2020;140000;78361
19202;19202;13/05/2020;90000;78362
19203;19203;29/05/2020;167500;78591
19204;19204;28/05/2020;95000;78402
19205;19205;04/06/2020;150000;78361
19206;19206;29/05/2020;185000;78361
19207;19207;30/05/2020;96000;78361
19208;19208;29/05/2020;95000;78361
19209;19209;19/05/2020;304200;78565
19210;19210;05/06/2020;80000;78089
19211;19211;02/06/2020;162000;78217
19212;19212;09/06/2020;89000;78361
19213;19213;26/05/2020;194000;78327
19214;19214;13/06/2020;160000;78361
19215;19215;13/06/2020;96000;78335
19216;19216;16/06/2020;105000;78361
19217;19217;17/06/2020;185000;78354
19218;19218;17/06/2020;158000;78361
19219;19219;19/06/2020;120000;78474
19220;19220;04/06/2020;111000;78362
19221;19221;15/06/2020;116500;78361
19222;19222;05/06/2020;302000;78402
19223;19223;20/06/2020;187000;78362
19224;19224;25/06/2020;126000;78335
19225;19225;11/06/2020;235000;78361
19226;19226;24/06/2020;191000;78361
19227;19227;25/06/2020;135000;78362
19228;19228;25/06/2020;223000;78361
19229;19229;16/06/2020;154000;78361
19230;19230;25/06/2020;168500;78361
19231;19231;18/06/2020;75000;78361
19232;19232;03/01/2020;113000;78383
19233;19233;10/01/2020;109000;78383
19234;19234;10/01/2020;160000;78208
19235;19235;15/01/2020;126000;78128
19236;19236;16/01/2020;126600;78208
19237;19237;15/01/2020;303400;78397
19238;19238;16/01/2020;152345;78208
19239;19239;16/01/2020;158550;78356
19240;19240;23/01/2020;174000;78383
19241;19241;13/01/2020;77000;78517
19242;19242;27/01/2020;126500;78397
19243;19243;21/01/2020;99000;78208
19244;19244;27/01/2020;200250;78383
19245;19245;30/01/2020;151300;78208
19246;19246;29/01/2020;250650;78562
19247;19247;31/01/2020;345050;78220
19248;19248;30/01/2020;202200;78062
19249;19249;22/01/2020;114000;78616
19250;19250;25/01/2020;123000;78321
19251;19251;24/01/2020;406000;78517
19252;19252;06/02/2020;170000;78208
19253;19253;28/01/2020;291400;78262
19254;19254;03/01/2020;331000;78550
19255;19255;22/01/2020;355000;78442
19256;19256;28/01/2020;204000;78517
19257;19257;17/01/2020;250120;78517
19258;19258;24/01/2020;186850;78160
19259;19259;24/01/2020;375500;78128
19260;19260;31/01/2020;107500;78517
19261;19261;18/01/2020;190000;78537
19262;19262;07/02/2020;279320;78397
19263;19263;11/02/2020;191300;78208
19265;19265;13/02/2020;109900;78383
19266;19266;28/01/2020;66250;78537
19267;19267;29/01/2020;313150;78208
19268;19268;07/02/2020;296540;78366
19269;19269;12/02/2020;549405;78398
19270;19270;19/02/2020;142000;78383
19271;19271;10/02/2020;246784.45;78575
19272;19272;30/01/2020;188000;78688
19273;19273;14/02/2020;124000;78208
19274;19274;13/02/2020;118400;78517
19275;19275;24/02/2020;199300;78442
19276;19276;21/02/2020;244000;78208
19277;19277;26/02/2020;144900;78383
19278;19278;21/02/2020;87500;78513
19279;19279;03/02/2020;158800;78208
19280;19280;25/02/2020;112930;78208
19281;19281;28/02/2020;225000;78321
19282;19282;12/02/2020;171000;78688
19283;19283;24/02/2020;112000;78269
19284;19284;26/02/2020;242700;78397
19285;19285;11/02/2020;120000;78160
19286;19286;27/02/2020;75000;78168
19287;19287;24/02/2020;210000;78356
19288;19288;02/03/2020;357000;78550
19289;19289;06/03/2020;190000;78442
19290;19290;13/02/2020;122000;78517
19291;19291;19/02/2020;191971;78517
19292;19292;06/03/2020;164000;78517
19293;19293;14/02/2020;172000;78517
19294;19294;21/02/2020;315150;78321
19295;19295;09/03/2020;264144;78208
19296;19296;09/03/2020;179000;78517
19297;19297;09/03/2020;178500;78208
19298;19298;28/02/2020;323200;78220
19299;19299;05/03/2020;141178;78397
19300;19300;12/03/2020;78000;78517
19302;19302;02/03/2020;581900;78420
19303;19303;06/03/2020;95000;78517
19304;19304;13/03/2020;389000;78383
19305;19305;04/03/2020;267500;78160
19306;19306;02/03/2020;306000;78120
19307;19307;06/03/2020;97990;78160
19308;19308;11/03/2020;121500;78575
19309;19309;04/03/2020;215000;78356
19310;19310;11/03/2020;141000;78575
19311;19311;13/03/2020;262000;78356
19312;19312;30/03/2020;214000;78442
19313;19313;31/03/2020;140000;78683
19314;19314;10/03/2020;186620;78383
19315;19315;16/03/2020;160000;78220
19316;19316;20/03/2020;193000;78383
19317;19317;17/03/2020;200075;78688
19318;19318;16/03/2020;153000;78688
19319;19319;27/03/2020;150300;78208
19320;19320;31/03/2020;156700;78383
19321;19321;03/04/2020;210000;78383
19322;19322;16/03/2020;167792;78220
19323;19323;20/03/2020;345000;78688
19324;19324;01/04/2020;185500;78442
19325;19325;10/04/2020;112000;78220
19326;19326;16/03/2020;150000;78321
19327;19327;27/03/2020;140000;78486
19328;19328;30/03/2020;132050;78513
19330;19330;16/04/2020;165350;78208
19331;19331;02/04/2020;361000;78383
19332;19332;16/04/2020;142000;78623
19333;19333;17/04/2020;203500;78208
19334;19334;03/04/2020;161600;78517
19335;19335;03/04/2020;205000;78220
19336;19336;08/04/2020;139000;78160
19337;19337;30/03/2020;397000;78128
19338;19338;27/03/2020;166100;78517
19339;19339;17/04/2020;167000;78517
19340;19340;17/04/2020;233700;78517
19341;19341;17/02/2020;270100;78262
19342;19342;17/04/2020;249600;78517
19343;19343;29/04/2020;40000;78220
19344;19344;13/03/2020;270000;78087
19345;19345;17/04/2020;114000;78208
19346;19346;28/04/2020;177600;78321
19347;19347;09/04/2020;152560;78356
19348;19348;30/04/2020;132000;78208
19349;19349;30/04/2020;121000;78517
19350;19350;27/04/2020;155000;78486
19351;19351;23/04/2020;205000;78208
19352;19352;12/05/2020;117500;78486
19353;19353;14/05/2020;160219;78486
19354;19354;14/05/2020;145000;78160
19355;19355;15/05/2020;349000;78321
19356;19356;15/05/2020;255000;78208
19357;19357;18/05/2020;174000;78208
19358;19358;30/04/2020;181250;78208
19359;19359;18/05/2020;267000;78208
19360;19360;07/05/2020;245800;78517
19361;19361;19/05/2020;166700;78383
19362;19362;20/05/2020;145000;78208
19363;19363;15/05/2020;170000;78517
19364;19364;15/05/2020;75000;78160
19365;19365;05/05/2020;182700;78383
19366;19366;20/05/2020;163000;78486
19367;19367;25/05/2020;231978;78356
19368;19368;25/05/2020;182305;78208
19369;19369;28/05/2020;67200;78517
19370;19370;26/05/2020;119422;78208
19371;19371;27/05/2020;355880;78208
19372;19372;13/05/2020;175000;78616
19373;19373;20/05/2020;122000;78644
19374;19374;28/05/2020;410570;78160
19375;19375;18/05/2020;346500;78517
19376;19376;27/05/2020;123000;78644
19377;19377;18/05/2020;137000;78383
19378;19378;23/05/2020;164000;78208
19379;19379;18/05/2020;110000;78383
19380;19380;20/05/2020;118000;78517
19381;19381;09/06/2020;98000;78522
19382;19382;15/05/2020;166000;78517
19383;19383;28/05/2020;185000;78517
19384;19384;14/05/2020;269000;78513
19385;19385;29/05/2020;143250;78486
19386;19386;26/05/2020;238500;78517
19387;19387;20/05/2020;168000;78356
19388;19388;02/06/2020;159500;78383
19389;19389;09/06/2020;320000;78160
19390;19390;09/06/2020;120000;78208
19391;19391;04/06/2020;106000;78383
19392;19392;04/06/2020;139500;78208
19393;19393;09/06/2020;125000;78208
19394;19394;02/06/2020;165000;78208
19395;19395;05/06/2020;235500;78383
19396;19396;20/05/2020;312600;78575
19397;19397;20/05/2020;190000;78383
19398;19398;28/05/2020;444500;78383
19399;19399;08/06/2020;124000;78517
19400;19400;02/06/2020;200000;78220
19401;19401;16/06/2020;189953;78644
19402;19402;16/06/2020;132488.61;78383
19403;19403;16/06/2020;212000;78383
19404;19404;15/06/2020;342030;78321
19405;19405;18/06/2020;183700;78517
19406;19406;09/06/2020;86735.85;78575
19407;19407;28/05/2020;422700;78356
19408;19408;19/06/2020;92000;78208
19409;19409;02/06/2020;259764;78356
19410;19410;18/06/2020;138000;78517
19411;19411;18/06/2020;180000;78383
19412;19412;16/06/2020;199000;78517
19413;19413;18/06/2020;162000;78517
19414;19414;08/06/2020;124690;78208
19415;19415;03/06/2020;78000;78193
19416;19416;22/06/2020;127800;78517
19417;19417;17/06/2020;495000;78128
19418;19418;25/06/2020;156800;78193
19419;19419;05/06/2020;99000;78575
19420;19420;22/06/2020;229000;78517
19421;19421;22/06/2020;55000;78397
19422;19422;15/06/2020;140000;78383
19423;19423;04/06/2020;175000;78383
19424;19424;23/06/2020;138000;78397
19425;19425;15/06/2020;133190;78356
19426;19426;24/06/2020;130000;78160
19427;19427;26/06/2020;350000;78517
19428;19428;29/06/2020;140000;78442
19429;19429;26/06/2020;260780;78383
19430;19430;29/06/2020;90000;78220
19431;19431;25/06/2020;169370;78321
19432;19432;26/06/2020;183700;78208
19433;19433;25/06/2020;164625;78486
19434;19434;12/06/2020;206000;78383
19435;19435;30/06/2020;252300;78383
19436;19436;26/06/2020;104000;78517
19437;19437;30/06/2020;166000;78208
19438;19438;29/06/2020;231500;78383
19439;19439;15/06/2020;109500;78517
19440;19440;29/06/2020;380000;78220
19441;19441;19/06/2020;195190;78356
19442;19442;30/06/2020;95000;78208
19443;19443;26/06/2020;172000;78383
19444;19444;25/06/2020;138620;78356
19445;19445;30/06/2020;209000;78517
19446;19446;30/06/2020;200000;78517
19447;19447;30/06/2020;75000;78486
19448;19448;15/06/2020;175133;78356
19449;19449;19/06/2020;150000;78383
19450;19450;17/06/2020;156900;78383
19451;19451;22/06/2020;127000;78442
19452;19452;22/06/2020;246340;78220
19453;19453;29/06/2020;117000;78193
19454;19454;30/06/2020;342000;78356
19455;19455;26/06/2020;200000;78688
19456;19456;30/06/2020;250000;78062
19457;19457;29/06/2020;112000;78517
19458;19458;26/06/2020;154863;78420
19459;19459;30/06/2020;281300;78262
19460;19460;10/01/2020;148500;79202
19461;19461;28/01/2020;106000;79191
19462;19462;15/01/2020;56990;79114
19463;19463;27/01/2020;133500;79191
19464;19464;25/02/2020;54900;79191
19465;19465;29/02/2020;106300;79081
19466;19466;20/02/2020;116500;79191
19467;19467;13/02/2020;48000;79270
19468;19468;11/03/2020;96740;79191
19469;19469;12/03/2020;67000;79124
19470;19470;14/04/2020;37000;79191
19471;19471;15/04/2020;87000;79191
19472;19472;11/05/2020;43500;79191
19473;19473;04/05/2020;107180;79191
19474;19474;28/05/2020;59000;79270
19475;19475;15/05/2020;139000;79191
19476;19476;28/05/2020;297000;79191
19477;19477;26/05/2020;105000;79191
19478;19478;02/06/2020;29000;79049
19479;19479;29/05/2020;77000;79202
19480;19480;29/05/2020;93850;79191
19481;19481;19/05/2020;132000;79191
19482;19482;04/06/2020;111000;79191
19483;19483;20/05/2020;100000;79130
19484;19484;28/05/2020;53000;79191
19485;19485;09/06/2020;97000;79191
19486;19486;29/06/2020;35000;79202
19487;19487;29/06/2020;104400;79191
19488;19488;08/06/2020;242000;79191
19489;19489;10/01/2020;78000;80021
19490;19490;09/01/2020;290000;80021
19491;19491;06/01/2020;54000;80021
19492;19492;16/01/2020;61600;80021
19493;19493;15/01/2020;239000;80021
19494;19494;22/01/2020;132900;80021
19495;19495;27/01/2020;104500;80489
19496;19496;13/01/2020;62000;80021
19497;19497;04/01/2020;87900;80021
19498;19498;24/01/2020;274300;80702
19499;19499;29/01/2020;252000;80021
19500;19500;31/01/2020;72000;80021
19501;19501;15/01/2020;85000;80212
19502;19502;29/01/2020;85750;80021
19503;19503;27/01/2020;42000;80021
19504;19504;14/02/2020;193800;80021
19505;19505;29/01/2020;69000;80021
19506;19506;03/02/2020;140125;80021
19507;19507;13/02/2020;64500;80021
19508;19508;18/02/2020;60000;80021
19509;19509;20/02/2020;210000;80164
19510;19510;15/02/2020;179650;80021
19511;19511;14/02/2020;135000;80021
19512;19512;06/02/2020;70000;80021
19513;19513;02/03/2020;273000;80702
19514;19514;13/02/2020;44000;80021
19515;19515;25/02/2020;191500;80021
19516;19516;14/02/2020;101890;80021
19517;19517;13/02/2020;192950;80021
19518;19518;28/02/2020;169845;80021
19519;19519;20/02/2020;131000;80021
19520;19520;18/02/2020;65000;80021
19521;19521;24/02/2020;112500;80212
19522;19522;18/02/2020;67000;80021
19523;19523;25/02/2020;53000;80021
