Id_bien;No_voie;Type de voie;Voie;Surface Carrez ;Type local;Nombre pieces principales;Id_codedep_codecommune
32306;12;SQ;HENRY PATE;113;Appartement;4;75116
32307;53;RUE;BOISSIERE;47.34;Appartement;2;75116
32308;9;RUE;LOUIS DAVID;31.29;Appartement;1;75116
32309;21B;AV;D IENA;202.12;Appartement;4;75116
32310;34;BD;EXELMANS;64.34;Appartement;3;75116
32311;34;BD;EXELMANS;53.74;Appartement;2;75116
32312;10;RUE;CORTAMBERT;23.02;Appartement;2;75116
32313;15;AV;PERRICHONT;116.7;Appartement;6;75116
32314;61;AV;MARCEAU;162.52;Appartement;5;75116
32315;12B;RUE;RAYNOUARD;194;Appartement;5;75116
32316;1;AV;ALPHONSE XIII;25.7;Appartement;0;75116
32317;50;RUE;DE BOULAINVILLIERS;79.4;Appartement;4;75116
32318;19;AV;PAUL DOUMER;53.27;Appartement;2;75116
32319;175;BD;MURAT;42.13;Appartement;2;75116
32320;73B;BD;EXELMANS;71.29;Appartement;3;75116
32321;25;AV;DE LAMBALLE;80.03;Appartement;3;75116
32322;68;AV;DE VERSAILLES;65.5;Appartement;3;75116
32323;123;RUE;DE LA TOUR;28.1;Appartement;1;75116
32324;45;BD;DE MONTMORENCY;69.16;Appartement;2;75116
32325;6;RUE;DUMONT D URVILLE;139.09;Appartement;5;75116
32326;181;AV;DE VERSAILLES;39.35;Appartement;3;75116
32327;134;AV;DE VERSAILLES;68.45;Appartement;3;75116
32328;8;RUE;BENOUVILLE;104.6;Appartement;4;75116
32329;82;BD;FLANDRIN;49.43;Appartement;1;75116
32330;3;RUE;MOLITOR;97;Appartement;4;75116
32331;7;BD;SUCHET;86.96;Appartement;3;75116
32332;47;RUE;COPERNIC;171.36;Appartement;6;75116
32333;91;RUE;BOILEAU;56.75;Appartement;2;75116
32334;26;RUE;CHARDON LAGACHE;26.28;Appartement;1;75116
32335;46;RUE;RAFFET;141.05;Appartement;4;75116
32336;45;RUE;DES VIGNES;77.25;Appartement;2;75116
32337;20;RUE;DES SABLONS;63.31;Appartement;3;75116
32338;134;AV;DE MALAKOFF;18.64;Appartement;1;75116
32339;91;RUE;BOILEAU;59.81;Appartement;2;75116
32340;23;BD;FLANDRIN;47.43;Appartement;2;75116
32341;2;AV;EMILE BERGERAT;181.69;Appartement;5;75116
32342;3;RUE;TALMA;52.03;Appartement;1;75116
32343;22B;RUE;DE LUBECK;119;Appartement;5;75116
32344;98;RUE;NOLLET;83.25;Appartement;4;75117
32345;62;RUE;LEGENDRE;63.16;Appartement;3;75117
32346;11;RUE;DE L ARC DE TRIOMPHE;50.22;Appartement;2;75117
32347;6;RUE;ARTHUR BRIERE;27.03;Appartement;2;75117
32348;53;RUE;LEGENDRE;82.7;Appartement;4;75117
32349;15;AV;NIEL;8.25;Appartement;1;75117
32350;32;RUE;LEGENDRE;48.88;Appartement;3;75117
32351;18;BD;PEREIRE;90.13;Appartement;3;75117
32352;12;RUE;LA CONDAMINE;39.33;Appartement;2;75117
32353;3;RUE;RENNEQUIN;30.67;Appartement;2;75117
32354;45;RUE;DES MOINES;102.26;Appartement;5;75117
32355;68;RUE;MSTISLAV ROSTROPOVITCH;47.12;Appartement;2;75117
32356;181;BD;PEREIRE;140.7;Appartement;5;75117
32357;46;RUE;DES DAMES;23.57;Appartement;1;75117
32358;9;RUE;BELIDOR;14.01;Appartement;1;75117
32359;16;RUE;THEODORE DE BANVILLE;172.45;Appartement;5;75117
32360;36B;RUE;JOUFFROY D'ABBANS;38.02;Appartement;3;75117
32361;7;RUE;NOLLET;39.34;Appartement;3;75117
32362;26;RUE;TRUFFAUT;23.1;Appartement;2;75117
32363;3;RUE;BRIDAINE;22.84;Appartement;1;75117
32364;12;RUE;BESSIERES;17.07;Appartement;2;75117
32365;25;RUE;RUHMKORFF;89.59;Appartement;5;75117
32366;95;RUE;NOLLET;49.55;Appartement;3;75117
32367;132;RUE;DE TOCQUEVILLE;28.35;Appartement;1;75117
32368;49;BD;BESSIERES;47.91;Appartement;3;75117
32369;11;CITE;DE PUSY;43.79;Appartement;3;75117
32370;26;RUE;TRUFFAUT;29.71;Appartement;1;75117
32371;38;RUE;TRUFFAUT;57.8;Appartement;3;75117
32372;36;BD;DES BATIGNOLLES;66.21;Appartement;2;75117
32373;5;BD;GOUVION ST CYR;56.64;Appartement;4;75117
32374;23;RUE;DES ACACIAS;32.93;Appartement;1;75117
32375;60;RUE;GUY MOQUET;31.76;Appartement;1;75117
32376;17;RUE;DE CHEROY;131.25;Appartement;7;75117
32377;138;RUE;DE COURCELLES;187.93;Appartement;6;75117
32378;43;RUE;LACROIX;37.66;Appartement;2;75117
32379;30;RUE;CARDINET;61.52;Appartement;3;75117
32380;30;RUE;LANTIEZ;29.92;Appartement;2;75117
32381;48;RUE;LA CONDAMINE;43.39;Appartement;3;75117
32382;16;AV;DE VILLIERS;120.25;Appartement;5;75117
32383;90;RUE;DES MOINES;26.77;Appartement;2;75117
32384;11;RUE;LACROIX;21.01;Appartement;2;75117
32385;40;RUE;LACROIX;5;Appartement;3;75117
32386;19;RUE;PONCELET;50.04;Appartement;2;75117
32387;2B;RUE;DES MOINES;69.94;Appartement;3;75117
32388;32;RUE;MEDERIC;39.51;Appartement;1;75117
32389;181;RUE;DE COURCELLES;33.5;Appartement;2;75117
32390;162;BD;BERTHIER;19.57;Appartement;1;75117
32391;5;RUE;JEAN LECLAIRE;17.17;Appartement;1;75117
32392;91;AV;DES TERNES;139.08;Appartement;5;75117
32393;24;RUE;DU DOCTEUR HEULIN;19.8;Appartement;1;75117
32394;138;RUE;DE COURCELLES;205.08;Appartement;7;75117
32395;26;RUE;DU PRINTEMPS;29.02;Appartement;1;75117
32396;15;RUE;D HELIOPOLIS;19.82;Appartement;1;75117
32397;106;AV;DES TERNES;72.94;Appartement;5;75117
32398;53;RUE;POUCHET;30.03;Appartement;1;75117
32399;14;RUE;DES ACACIAS;18.5;Appartement;1;75117
32400;4;RUE;FOURCROY;52.75;Appartement;3;75117
32401;106;AV;DES TERNES;16.06;Appartement;1;75117
32402;11;RUE;DU DR PAUL BROUSSE;48.1;Appartement;3;75117
32403;11;RUE;NAVIER;47.7;Appartement;3;75117
32404;3;RUE;PIERRE DEMOURS;111.13;Appartement;5;75117
32405;7;RUE;CATULLE MENDES;92.8;Appartement;3;75117
32406;32;PL;ST FERDINAND;71.94;Appartement;3;75117
32407;12;RUE;CLAIRAUT;43.12;Appartement;2;75117
32408;112;BD;PEREIRE;70.16;Appartement;2;75117
32409;53;RUE;DES EPINETTES;39.54;Appartement;3;75117
32410;33;RUE;LEMERCIER;42.77;Appartement;2;75117
32411;5;RUE;TROYON;69.65;Appartement;3;75117
32412;46;RUE;DES BATIGNOLLES;30.72;Appartement;2;75117
32413;38;RUE;JOUFFROY D'ABBANS;99.7;Appartement;5;75117
32414;46;RUE;GUY MOQUET;41.49;Appartement;3;75117
32415;62;AV;DE WAGRAM;103.02;Appartement;5;75117
32416;271;BD;PEREIRE;54.09;Appartement;3;75117
32417;116;RUE;LEGENDRE;97.3;Appartement;5;75117
32418;45;RUE;DES APENNINS;31.75;Appartement;2;75117
32419;62;RUE;LEGENDRE;55.61;Appartement;3;75117
32420;16;AV;CARNOT;91.79;Appartement;4;75117
32421;124;RUE;LEGENDRE;122.46;Appartement;5;75117
32422;25;AV;DE SAINT OUEN;63.87;Appartement;3;75117
32423;70;RUE;LA CONDAMINE;9.9;Appartement;1;75117
32424;7;VLA;JACQUEMONT;28.28;Appartement;2;75117
32425;173;AV;DE CLICHY;15.16;Appartement;1;75117
32426;93;RUE;CARDINET;46.82;Appartement;3;75117
32427;6;RUE;PHILIBERT DELORME;67.88;Appartement;2;75117
32428;4;RUE;LACAILLE;25.26;Appartement;2;75117
32429;69;RUE;LA CONDAMINE;70.7;Appartement;3;75117
32430;12;RUE;ALBERT ROUSSEL;30.5;Appartement;2;75117
32431;106;RUE;LEGENDRE;32.69;Appartement;2;75117
32432;7;RUE;DU DOBROPOL;50.11;Appartement;2;75117
32433;120;RUE;NOLLET;65.67;Appartement;3;75117
32434;93;RUE;LA CONDAMINE;12.41;Appartement;1;75117
32435;108;RUE;CARDINET;33.1;Appartement;2;75117
32436;93;RUE;DE LA JONQUIERE;48.17;Appartement;3;75117
32437;108;AV;DES TERNES;67.56;Appartement;3;75117
32438;22;RUE;DE LEVIS;53.37;Appartement;3;75117
32439;17;RUE;DES ACACIAS;56;Appartement;3;75117
32440;65;RUE;DE LEVIS;25.6;Appartement;1;75117
32441;138;RUE;CARDINET;34.32;Appartement;2;75117
32442;79;AV;NIEL;18.83;Appartement;1;75117
32443;94;RUE;LEGENDRE;50.22;Appartement;2;75117
32444;8;RUE;LECHAPELAIS;24.74;Appartement;2;75117
32445;11;RUE;DE L ETOILE;27.66;Appartement;2;75117
32446;14;RUE;DU DOBROPOL;42.5;Appartement;1;75117
32447;103;RUE;LEMERCIER;36.45;Appartement;2;75117
32448;4;RUE;LEMERCIER;53.6;Appartement;1;75117
32449;86;RUE;TRUFFAUT;36.52;Appartement;1;75117
32450;71;AV;DE SAINT OUEN;53.27;Appartement;3;75117
32451;65;RUE;DULONG;94.85;Appartement;7;75117
32452;18;RUE;DES ACACIAS;37.48;Appartement;2;75117
32453;1;RUE;JACQUEMONT;42.12;Appartement;2;75117
32454;5;AV;DE SAINT OUEN;40.81;Appartement;2;75117
32455;38;RUE;PIERRE DEMOURS;79.18;Appartement;4;75117
32456;138;RUE;DE COURCELLES;211.38;Appartement;7;75117
32457;22;RUE;LAUGIER;65.7;Appartement;3;75117
32458;78;BD;DES BATIGNOLLES;64.92;Appartement;3;75117
32459;51;RUE;DES BATIGNOLLES;36.42;Appartement;2;75117
32460;11B;RUE;AMPERE;212.71;Appartement;6;75117
32461;2;RUE;LECHAPELAIS;59.86;Appartement;2;75117
32462;3;RUE;LEBOUTEUX;49.71;Appartement;4;75117
32463;1;RUE;BERZELIUS;44.13;Appartement;3;75117
32464;69;RUE;NOLLET;18.04;Appartement;1;75117
32465;53;AV;DE SAINT OUEN;33;Appartement;2;75117
32466;5;RUE;LEBON;61.17;Appartement;2;75117
32467;3;AV;DES CHASSEURS;24.87;Appartement;1;75117
32468;26;RUE;BRUNEL;60.13;Appartement;2;75117
32469;3;RUE;JACQUEMONT;61.65;Appartement;3;75117
32470;15;RUE;BREY;26.48;Appartement;2;75117
32471;122;BD;PEREIRE;7.07;Appartement;1;75117
32472;65;RUE;DE TOCQUEVILLE;38.38;Appartement;3;75117
32473;21;RUE;BERZELIUS;50.83;Appartement;3;75117
32474;3;IMP;NABOULET;39.57;Appartement;2;75117
32475;56;RUE;DULONG;25.16;Appartement;1;75117
32476;6;RUE;RENNEQUIN;15.79;Appartement;2;75117
32477;4;SQ;GABRIEL FAURE;31.13;Appartement;2;75117
32478;16;BD;PEREIRE;126.84;Appartement;4;75117
32479;15;RUE;DARCET;60.08;Appartement;3;75117
32480;12;RUE;BREMONTIER;83.41;Appartement;4;75117
32481;29;RUE;DES APENNINS;18.92;Appartement;1;75117
32482;27;RUE;SAUFFROY;61.8;Appartement;3;75117
32483;25;AV;DE WAGRAM;80.6;Appartement;2;75117
32484;3;RUE;VILLARET DE JOYEUSE;207.53;Appartement;6;75117
32485;4;RUE;NICOLAS CHUQUET;95.1;Appartement;3;75117
32486;82;AV;DE WAGRAM;117.71;Appartement;5;75117
32487;62;RUE;DES BATIGNOLLES;48.7;Appartement;3;75117
32488;10;RUE;THEODORE DE BANVILLE;23.42;Appartement;2;75117
32489;161;BD;MALESHERBES;66.3;Appartement;2;75117
32490;42;RUE;DAUTANCOURT;40.23;Appartement;2;75117
32491;29B;RUE;POUCHET;115.75;Appartement;3;75117
32492;21;RUE;GUY MOQUET;30.9;Appartement;2;75117
32493;32;RUE;DULONG;50.25;Appartement;2;75117
32494;26;RUE;BIOT;20.3;Appartement;1;75117
32495;138;RUE;CARDINET;36.06;Appartement;2;75117
32496;6;RUE;DESCOMBES;26.4;Appartement;1;75117
32497;25;AV;DE SAINT OUEN;73.31;Appartement;4;75117
32498;125;RUE;DE TOCQUEVILLE;17.04;Appartement;1;75117
32499;26;RUE;DAUTANCOURT;29.65;Appartement;2;75117
32500;3;RUE;DE BIZERTE;176.61;Appartement;7;75117
32501;32;RUE;DES RENAUDES;68.22;Appartement;3;75117
32502;8;RUE;DESCOMBES;45.47;Appartement;2;75117
32503;5;RUE;LEMERCIER;54.58;Appartement;3;75117
32504;19B;RUE;JOUFFROY D'ABBANS;52.28;Appartement;3;75117
32505;11;RUE;POUCHET;28.68;Appartement;2;75117
32506;103;RUE;LEMERCIER;33.89;Appartement;2;75117
32507;10;RUE;BIOT;35.39;Appartement;2;75117
32508;13;BD;PEREIRE;143.34;Appartement;3;75117
32509;101;RUE;DE PRONY;182.84;Appartement;4;75117
32510;133;AV;DE WAGRAM;19.45;Appartement;1;75117
32511;179;BD;MALESHERBES;102;Appartement;5;75117
32512;13;RUE;VERNIER;87.07;Appartement;4;75117
32513;68;RUE;DES DAMES;6.54;Appartement;1;75117
32514;10;RUE;DU DR PAUL BROUSSE;60.62;Appartement;3;75117
32515;103;RUE;LEMERCIER;46.25;Appartement;3;75117
32516;14;RUE;LECLUSE;51.26;Appartement;3;75117
32517;34;RUE;GAUTHEY;35.71;Appartement;1;75117
32518;154;AV;DE WAGRAM;16.8;Appartement;1;75117
32519;4;RUE;DU SERGENT HOFF;29.01;Appartement;1;75117
32520;5;PAS;LEGENDRE;34.1;Appartement;1;75117
32521;19;RUE;BREY;87.51;Appartement;3;75117
32522;31;RUE;GUERSANT;22.52;Appartement;1;75117
32523;19;RUE;DESCOMBES;18.27;Appartement;2;75117
32524;15;RUE;DE L ARC DE TRIOMPHE;61.65;Appartement;3;75117
32525;28;RUE;RENNEQUIN;14.75;Appartement;1;75117
32526;74;PL;DU DR F. LOBLIGEOIS;58.36;Appartement;3;75117
32527;30;RUE;NOLLET;34.63;Appartement;2;75117
32528;31;BD;BERTHIER;188.02;Appartement;5;75117
32529;113;RUE;DE ROME;52.63;Appartement;3;75117
32530;127;RUE;LEGENDRE;56;Appartement;3;75117
32531;62;AV;DES TERNES;107;Appartement;2;75117
32532;22;RUE;PHILIBERT DELORME;136.04;Appartement;5;75117
32533;116;BD;MALESHERBES;111.4;Appartement;5;75117
32534;13;RUE;DE L ARC DE TRIOMPHE;69.01;Appartement;4;75117
32535;17;AV;DE CLICHY;70.17;Appartement;1;75117
32536;52;RUE;GUY MOQUET;35.89;Appartement;2;75117
32537;99;AV;DE CLICHY;48.82;Appartement;3;75117
32538;67;RUE;NOLLET;13.57;Appartement;1;75117
32539;51;RUE;DE PRONY;242.78;Appartement;3;75117
32540;123;RUE;CARDINET;23.34;Appartement;2;75117
32541;40;RUE;GAUTHEY;27.33;Appartement;2;75117
32542;12;RUE;DES ACACIAS;46.2;Appartement;2;75117
32543;83;RUE;DE ROME;15.62;Appartement;1;75117
32544;12;RUE;EMILE ALLEZ;40.87;Appartement;1;75117
32545;15;RUE;DE LA TERRASSE;46.08;Appartement;3;75117
32546;5;RUE;LEMERCIER;34.42;Appartement;2;75117
32547;20;RUE;DARCET;16.77;Appartement;1;75117
32548;95;RUE;JOUFFROY D'ABBANS;218;Appartement;6;75117
32549;24;RUE;DE CHAZELLES;100.2;Appartement;6;75117
32550;12;RUE;ALBERT ROUSSEL;92.41;Appartement;4;75117
32551;64;RUE;SAUSSURE;74.1;Appartement;3;75117
32552;45;RUE;AMPERE;187.9;Appartement;6;75117
32553;42;RUE;CARDINET;237.41;Appartement;7;75117
32554;19;RUE;DESCOMBES;21.37;Appartement;1;75117
32555;28;RUE;DES MOINES;68;Appartement;3;75117
32556;1;VLA;DE LA TERRASSE;36.2;Appartement;2;75117
32557;8;RUE;CARDINET;86.15;Appartement;3;75117
32558;44;RUE;DE LEVIS;47.6;Appartement;3;75117
32559;28;RUE;RENNEQUIN;49.15;Appartement;2;75117
32560;10;RUE;SAUSSURE;32.07;Appartement;2;75117
32561;53;RUE;DE TOCQUEVILLE;80.45;Appartement;4;75117
32562;5B;PAS;DOISY;25.82;Appartement;1;75117
32563;16;AV;DE VILLIERS;117.61;Appartement;5;75117
32564;87;RUE;PIERRE DEMOURS;71.96;Appartement;3;75117
32565;116;RUE;DES MOINES;25.22;Appartement;2;75117
32566;99;RUE;DES MOINES;35.52;Appartement;1;75117
32567;4;RUE;LANTIEZ;36.42;Appartement;2;75117
32568;10;BD;PEREIRE;221.22;Appartement;6;75117
32569;6;RUE;DU DEBARCADERE;47.52;Appartement;2;75117
32570;4;RUE;AUMONT THIEVILLE;95.13;Appartement;2;75117
32571;19;RUE;DESCOMBES;48.6;Appartement;3;75117
32572;123;AV;DE WAGRAM;132.05;Appartement;4;75117
32573;7;RUE;VILLEBOIS MAREUIL;1.43;Appartement;3;75117
32574;78;BD;DE COURCELLES;202.41;Appartement;7;75117
32575;81;AV;DE CLICHY;56.94;Appartement;3;75117
32576;18;RUE;DU CAPITAINE LAGACHE;33.21;Appartement;2;75117
32577;11;RUE;BAYEN;26.78;Appartement;2;75117
32578;157;RUE;DE ROME;65.76;Appartement;3;75117
32579;3;RUE;NOLLET;19.52;Appartement;1;75117
32580;10;AV;DE SALONIQUE;41.52;Appartement;1;75117
32581;7;RUE;DENIS POISSON;172.03;Appartement;7;75117
32582;16;RUE;GAUTHEY;32.25;Appartement;2;75117
32583;36;RUE;NOLLET;13.31;Appartement;1;75117
32584;73;RUE;GUY MOQUET;28.27;Appartement;2;75117
32585;9;RUE;GUSTAVE FLAUBERT;219.23;Appartement;7;75117
32586;11B;RUE;DE THANN;36.85;Appartement;1;75117
32587;12;RUE;TROYON;72.05;Appartement;2;75117
32588;176;RUE;LEGENDRE;39.9;Appartement;2;75117
32589;38;RUE;DES EPINETTES;53.62;Appartement;3;75117
32590;20B;RUE;EMILE LEVEL;16.9;Appartement;1;75117
32591;14;RUE;LAUGIER;36.04;Appartement;2;75117
32592;25;RUE;DES DAMES;99.36;Appartement;3;75117
32593;73;RUE;DULONG;19.67;Appartement;1;75117
32594;30;RUE;DULONG;36.43;Appartement;3;75117
32595;22;RUE;DE LA TERRASSE;65.83;Appartement;3;75117
32596;47;RUE;SAUFFROY;89;Appartement;4;75117
32597;9;RUE;DU MONT DORE;83.95;Appartement;4;75117
32598;15;RUE;NAVIER;36.05;Appartement;3;75117
32599;59;RUE;GUY MOQUET;42.91;Appartement;2;75117
32600;8;RUE;DU DOBROPOL;162.01;Appartement;5;75117
32601;3;RUE;BARON;38.85;Appartement;3;75117
32602;3;RUE;CATULLE MENDES;101.53;Appartement;3;75117
32603;7;RUE;GUSTAVE FLAUBERT;110.03;Appartement;5;75117
32604;12;RUE;BROCHANT;56.03;Appartement;3;75117
32605;5;PAS;LEGENDRE;36.46;Appartement;2;75117
32606;10;RUE;CLAIRAUT;35.13;Appartement;2;75117
32607;12;RUE;BARYE;90;Appartement;4;75117
32608;32;RUE;LANTIEZ;49.18;Appartement;3;75117
32609;23;RUE;DES MOINES;45.21;Appartement;3;75117
32610;8;RUE;LACAILLE;83.83;Appartement;4;75117
32611;29;RUE;DES APENNINS;12.62;Appartement;1;75117
32612;88;RUE;DES MOINES;31.1;Appartement;2;75117
32613;14;RUE;TORRICELLI;59.76;Appartement;3;75117
32614;32;RUE;MEDERIC;58.81;Appartement;1;75117
32615;11;RUE;BIOT;49.05;Appartement;2;75117
32616;8;RUE;MEDERIC;39.83;Appartement;2;75117
32617;46;AV;NIEL;137.25;Appartement;5;75117
32618;37;RUE;JOUFFROY D'ABBANS;92.29;Appartement;5;75117
32619;148;AV;DE CLICHY;13.25;Appartement;1;75117
32620;48;RUE;DE LA JONQUIERE;26.66;Appartement;2;75117
32621;34;RUE;LAUGIER;98.35;Appartement;4;75117
32622;14B;RUE;JADIN;61.44;Appartement;2;75117
32623;99;RUE;DES DAMES;34.47;Appartement;3;75117
32624;23;RUE;DU CAPITAINE LAGACHE;38.33;Appartement;2;75117
32625;1;RUE;DE L ARC DE TRIOMPHE;74.16;Appartement;4;75117
32626;71;AV;DES TERNES;47.74;Appartement;2;75117
32627;14;RUE;D ARMAILLE;24.41;Appartement;1;75117
32628;1;RUE;BERZELIUS;61.2;Appartement;3;75117
32629;15;BD;GOUVION ST CYR;62.1;Appartement;3;75117
32630;13;RUE;LA CONDAMINE;48.5;Appartement;3;75117
32631;11;RUE;DES APENNINS;22.42;Appartement;2;75117
32632;13;SQ;GABRIEL FAURE;65.64;Appartement;3;75117
32633;54;RUE;DE LA JONQUIERE;54.24;Appartement;3;75117
32634;32;RUE;SAUSSURE;90.54;Appartement;4;75117
32635;27;RUE;SAUFFROY;12;Appartement;1;75117
32636;52;RUE;DES MOINES;42.45;Appartement;2;75117
32637;28;AV;CARNOT;66.61;Appartement;4;75117
32638;74;AV;DE CLICHY;27.34;Appartement;1;75117
32639;21;RUE;GUY MOQUET;49.6;Appartement;3;75117
32640;23;RUE;DES MOINES;84.46;Appartement;2;75117
32641;55B;BD;PEREIRE;130.42;Appartement;5;75117
32642;18;RUE;SAUFFROY;33.05;Appartement;2;75117
32643;42;BD;GOUVION ST CYR;20.64;Appartement;1;75117
32644;37;RUE;DU DOCTEUR HEULIN;39.78;Appartement;2;75117
32645;10B;RUE;JACQUES KELLNER;43.21;Appartement;2;75117
32646;145;AV;DE VILLIERS;41.34;Appartement;2;75117
32647;12;RUE;DENIS POISSON;99.95;Appartement;5;75117
32648;51;RUE;BAYEN;81.46;Appartement;4;75117
32649;104;RUE;DES DAMES;39.55;Appartement;2;75117
32650;80;RUE;DULONG;15.7;Appartement;1;75117
32651;29;RUE;TRUFFAUT;55.96;Appartement;3;75117
32652;69;RUE;BOURSAULT;32.1;Appartement;2;75117
32653;11;RUE;BELIDOR;51.5;Appartement;3;75117
32654;3;PL;CHARLES FILLION;154.57;Appartement;6;75117
32655;95;RUE;JOUFFROY D'ABBANS;234;Appartement;6;75117
32656;142;RUE;DE COURCELLES;83.27;Appartement;4;75117
32657;3;RUE;LACAILLE;56.85;Appartement;3;75117
32658;5;AV;GOURGAUD;147.71;Appartement;5;75117
32659;53;RUE;LEMERCIER;102.4;Appartement;4;75117
32660;136;BD;MALESHERBES;78.85;Appartement;4;75117
32661;13;RUE;BREY;23.42;Appartement;1;75117
32662;83;AV;DE CLICHY;45.4;Appartement;3;75117
32663;25;RUE;RUHMKORFF;49.13;Appartement;2;75117
32664;56;RUE;BERZELIUS;23.54;Appartement;2;75117
32665;3;RUE;TARBE;62.46;Appartement;4;75117
32666;52B;RUE;GAUTHEY;32.04;Appartement;1;75117
32667;5;RUE;DU PRINTEMPS;82.85;Appartement;1;75117
32668;15;RUE;DESCOMBES;95.02;Appartement;2;75117
32669;1;RUE;PUTEAUX;57.19;Appartement;2;75117
32670;123;RUE;CARDINET;23.5;Appartement;1;75117
32671;93;RUE;LA CONDAMINE;12.65;Appartement;1;75117
32672;51;BD;GOUVION ST CYR;63.16;Appartement;3;75117
32673;265;BD;PEREIRE;18.62;Appartement;1;75117
32674;124;RUE;LEGENDRE;53.82;Appartement;3;75117
32675;29;AV;DES TERNES;48.2;Appartement;2;75117
32676;70;RUE;NOLLET;34.08;Appartement;2;75117
32677;8;RUE;SAUSSURE;12.4;Appartement;1;75117
32678;67;RUE;DES DAMES;14.52;Appartement;1;75117
32679;62;RUE;DES BATIGNOLLES;26.07;Appartement;1;75117
32680;77;RUE;CARDINET;61.12;Appartement;2;75117
32681;15;RUE;PONCELET;70.93;Appartement;4;75117
32682;14;RUE;DES MOINES;63.04;Appartement;3;75117
32683;22;RUE;SAINT FERDINAND;123.07;Appartement;4;75117
32684;40;RUE;LEMERCIER;60.35;Appartement;3;75117
32685;37;RUE;DU DOCTEUR HEULIN;44.07;Appartement;2;75117
32686;103;BD;BESSIERES;35.65;Appartement;2;75117
32687;126;RUE;LEGENDRE;71.58;Appartement;3;75117
32688;4;RUE;CATULLE MENDES;50.58;Appartement;2;75117
32689;39;RUE;LAUGIER;28.48;Appartement;2;75117
32690;34;RUE;BOURSAULT;43.71;Appartement;2;75117
32691;16;RUE;PIERRE DEMOURS;39.3;Appartement;2;75117
32692;36;RUE;BERZELIUS;20.79;Appartement;1;75117
32693;5;RUE;LEON COGNIET;122.85;Appartement;5;75117
32694;70;RUE;DE TOCQUEVILLE;43.05;Appartement;2;75117
32695;11B;RUE;AMPERE;111.04;Appartement;5;75117
32696;7;RUE;BELIDOR;36.22;Appartement;2;75117
32697;81;AV;NIEL;106.84;Appartement;4;75117
32698;27;RUE;LEMERCIER;25.87;Appartement;1;75117
32699;139;AV;DE VILLIERS;44.26;Appartement;2;75117
32700;7;SQ;CLAUDE DEBUSSY;63.02;Appartement;2;75117
32701;43;RUE;LEMERCIER;81.32;Appartement;3;75117
32702;6;RUE;EMILE ALLEZ;19.18;Appartement;1;75117
32703;46;RUE;LAUGIER;56;Appartement;3;75117
32704;173;RUE;LEGENDRE;68.5;Appartement;3;75117
32705;73;RUE;LEGENDRE;67.16;Appartement;3;75117
32706;25;RUE;GUERSANT;81.13;Appartement;4;75117
32707;6;BD;PEREIRE;85.62;Appartement;4;75117
32708;15;RUE;BROCHANT;77.38;Appartement;4;75117
32709;65;RUE;DE TOCQUEVILLE;110.24;Appartement;4;75117
32710;97;AV;DE VILLIERS;64.1;Appartement;1;75117
32711;45B;RUE;POUCHET;41.27;Appartement;3;75117
32712;13B;AV;STEPHANE MALLARME;12.37;Appartement;1;75117
32713;19;RUE;BRIDAINE;26.67;Appartement;2;75117
32714;2;RUE;DULONG;44.39;Appartement;2;75117
32715;6;RUE;BREY;73.54;Appartement;3;75117
32716;15;RUE;LANTIEZ;107.23;Appartement;5;75117
32717;60;RUE;DAVY;16.46;Appartement;1;75117
32718;31;RUE;NAVIER;39.15;Appartement;3;75117
32719;5;AV;GOURGAUD;68.85;Appartement;2;75117
32720;155;RUE;LEGENDRE;20.45;Appartement;1;75117
32721;163;RUE;DE ROME;40.74;Appartement;4;75117
32722;5;RUE;LEMERCIER;39.18;Appartement;2;75117
32723;2;RUE;LECHAPELAIS;59.84;Appartement;2;75117
32724;18;RUE;BIOT;56.5;Appartement;3;75117
32725;41;AV;DES TERNES;52.07;Appartement;2;75117
32726;38;RUE;DES MOINES;26.05;Appartement;1;75117
32727;4;RUE;DULONG;15.98;Appartement;1;75117
32728;51;RUE;SAUFFROY;27.59;Appartement;2;75117
32729;26;RUE;BERZELIUS;13.02;Appartement;1;75117
32730;4;RUE;BARYE;19.19;Appartement;1;75117
32731;45;RUE;BOURSAULT;26.24;Appartement;1;75117
32732;11;RUE;DE LA JONQUIERE;39.22;Appartement;2;75117
32733;17;RUE;GALVANI;36.98;Appartement;2;75117
32734;8;RUE;ROGER BACON;34.42;Appartement;2;75117
32735;2;AV;DE VILLIERS;123.57;Appartement;5;75117
32736;21;RUE;DESCOMBES;27.82;Appartement;2;75117
32737;45;RUE;BOURSAULT;20.8;Appartement;1;75117
32738;23;RUE;DES MOINES;91.48;Appartement;3;75117
32739;8;PAS;BOULAY;33.74;Appartement;2;75117
32740;39;RUE;DE CHAZELLES;32.84;Appartement;1;75117
32741;30;RUE;DES DAMES;65.15;Appartement;3;75117
32742;126;RUE;CARDINET;39.37;Appartement;2;75117
32743;11;RUE;LEON COGNIET;94.09;Appartement;4;75117
32744;11;RUE;LANTIEZ;39.3;Appartement;2;75117
32745;29;RUE;LECLUSE;14.15;Appartement;1;75117
32746;37;RUE;BOURSAULT;61.07;Appartement;4;75117
32747;42;RUE;SAINT FERDINAND;61.75;Appartement;2;75117
32748;175;AV;DE CLICHY;76.48;Appartement;3;75117
32749;16;BD;PEREIRE;126.71;Appartement;4;75117
32750;8;RUE;LANTIEZ;14.33;Appartement;1;75117
